article_id,date,country,headline,news_topic,true_label,event_month,severity_weight,difficulty,hard_case_type,is_hard_case
ART005488,2023-03-17,Tunisia,"Tunisia's central bank keeps rates unchanged as electricity tariffs stay under review, with traders expecting a stable harvest season [582]",economy,other,,0,easy,none,no
ART005489,2023-03-17,Tunisia,"Arab Maghreb Union envoys visit Tunis to discuss border trade rules, as ministers seek financing for transport links [508]",international,other,,0,easy,none,no
ART005490,2023-03-17,Tunisia,"Analysts in Tunis revisit the 1987 crisis as lawmakers debate new security oversight rules, as investors ask whether the comparison is overdone [843]",politics,other,,0,hard,historical_reference,yes
ART005491,2023-03-17,Bolivia,"Quispe rejects calls for a cabinet reshuffle during talks in La Paz, as local election preparations begin [818]",politics,other,,0,easy,none,no
ART005492,2023-03-17,Bolivia,"Andean Community envoys visit La Paz to discuss border trade rules, amid new talks on migration and trade [347]",international,other,,0,easy,none,no
ART005493,2023-03-17,Bolivia,"Bolivia's central bank keeps rates unchanged as import bills fall after a good harvest, as investors watch inflation data [534]",economy,other,,0,easy,none,no
ART005494,2023-03-17,Thailand,"Security forces in Thailand escort commercial convoys through high-risk areas, after commanders briefed lawmakers on the operation [611]",security,other,,0,easy,none,no
ART005495,2023-03-17,Thailand,"Rice exporters in Thailand welcome a new logistics package, after exporters reported stronger shipments [206]",economy,other,,0,easy,none,no
ART005496,2023-03-17,Thailand,"Thailand's exporters say uncertainty over judicial reforms in Bolivia is delaying payments, even though domestic institutions remain unchanged [286]",international,other,,0,hard,foreign_event_reference,yes
ART005497,2023-03-18,Guinea,"President Mamadou Keita meets coalition lawmakers as Guinea debates port modernization, while labor unions press for wage talks [482]",politics,other,,0,easy,none,no
ART005498,2023-03-18,Guinea,"President Mamadou Keita says judicial salaries and infrastructure will be discussed in the next budget, with legal observers calling it a routine test of procedure [600]",law,other,,0,easy,none,no
ART005499,2023-03-18,Guinea,"Cabinet decrees transfer case-allocation authority away from Constitutional Court administrators in Guinea, prompting opposition parties to accuse the executive of court-packing",law,judiciary_weakening,2023-03,1,hard,soft_positive,yes
ART005500,2023-03-18,Mali,"Constitutional Court hears arguments on municipal election rules in Mali, while bar associations follow the case closely [781]",law,other,,0,easy,none,no
ART005501,2023-03-18,Mali,"ECOWAS envoys visit Bamako to discuss joint patrol coordination, while diplomats prepare a joint communiqué [172]",international,other,,0,easy,none,no
ART005502,2023-03-18,Mali,"Constitutional Court reviews technical amendments to election administration rules in Bamako, with legal scholars calling the package largely administrative [306]",law,other,,0,hard,institutional_reform_noise,yes
ART005503,2023-03-18,Tunisia,"Tunisia and Algeria and Libya open talks on joint patrol coordination, while diplomats prepare a joint communiqué [563]",international,other,,0,easy,none,no
ART005504,2023-03-18,Tunisia,"Finance officials in Tunisia revise growth expectations after a stronger quarter, as investors watch inflation data [663]",economy,other,,0,easy,none,no
ART005505,2023-03-18,Tunisia,"Cabinet decrees transfer case-allocation authority away from Administrative Court administrators in Tunisia, after judges demanded safeguards for tenure and case assignment",law,judiciary_weakening,,1,hard,soft_positive,yes
ART005506,2023-03-18,Bolivia,"Security forces in Bolivia escort commercial convoys through high-risk areas, after commanders briefed lawmakers on the operation [118]",security,other,,0,easy,none,no
ART005507,2023-03-18,Bolivia,"Finance officials in Bolivia revise growth expectations after a stronger quarter, after exporters reported stronger shipments [132]",economy,other,,0,easy,none,no
ART005508,2023-03-18,Bolivia,"Quispe rejects calls for a cabinet reshuffle during talks in La Paz, after talks with coalition deputies [226]",politics,other,,0,easy,none,no
ART005509,2023-03-18,Thailand,"Civil society groups in Thailand launch a campaign on flood response plans, after a late-night meeting with ministers [622]",society,other,,0,easy,none,no
ART005510,2023-03-18,Thailand,"Commanders brief parliament on efforts to contain smuggling routes near the northern corridor, with merchants urging faster escorts for convoys [588]",security,other,,0,easy,none,no
ART005511,2023-03-18,Thailand,"Banks in Thailand tighten checks after political unrest in Guinea unsettles cross-border transfers, while local ministers stress that the risk is external, not domestic [358]",international,other,,0,hard,foreign_event_reference,yes
ART005512,2023-03-19,Guinea,"Justice Minister Fatou Camara rejects opposition claims of an imminent purge of judges, but social media chatter keeps markets on edge [270]",security,other,,0,hard,denial_or_rumor,yes
ART005513,2023-03-19,Guinea,"Guinea's central bank keeps rates unchanged as import bills fall after a good harvest, as investors watch inflation data [133]",economy,other,,0,easy,none,no
ART005514,2023-03-19,Guinea,"Government spokesmen in Guinea say there is no plan to rewrite presidential term rules, but social media chatter keeps markets on edge [278]",security,other,,0,hard,denial_or_rumor,yes
ART005515,2023-03-19,Mali,"Sissoko rejects calls for a cabinet reshuffle during talks in Bamako, as local election preparations begin [552]",politics,other,,0,easy,none,no
ART005516,2023-03-19,Mali,"Mali's central bank keeps rates unchanged as currency pressure eases in urban markets, with traders expecting a stable harvest season [249]",economy,other,,0,easy,none,no
ART005517,2023-03-19,Mali,"Interior officials in Mali announce new steps against smuggling routes near the northern corridor, while aid groups ask for more safeguards on the route [467]",security,other,,0,easy,none,no
ART005518,2023-03-19,Tunisia,"Supreme Judicial Council opens consultations on case backlogs and court staffing, while bar associations follow the case closely [649]",law,other,,0,easy,none,no
ART005519,2023-03-19,Tunisia,"Parliament debates a judicial transparency bill focused on publishing court statistics, with legal scholars calling the package largely administrative [688]",law,other,,0,hard,institutional_reform_noise,yes
ART005520,2023-03-19,Tunisia,"Finance officials in Tunisia revise growth expectations after a stronger quarter, as investors watch inflation data [994]",economy,other,,0,easy,none,no
ART005521,2023-03-19,Bolivia,"Bolivia and Peru and Chile open talks on border trade rules, before a regional summit in the capital [751]",international,other,,0,easy,none,no
ART005522,2023-03-19,Bolivia,"Hospital unions in Bolivia press ministers for clarity on hospital staffing, while parents and students call for clarity [149]",society,other,,0,easy,none,no
ART005523,2023-03-19,Bolivia,"Interior officials in Bolivia announce new steps against rural road checkpoints, after commanders briefed lawmakers on the operation [939]",security,other,,0,easy,none,no
ART005524,2023-03-19,Thailand,"Justice Minister Narin Phol opens disciplinary cases against magistrates who freed opposition activists, drawing protests from bar associations",law,judiciary_weakening,,1,easy,none,no
ART005525,2023-03-19,Thailand,"Business leaders in Bangkok warn that port delays are raising costs for importers, with traders expecting a stable harvest season [790]",economy,other,,0,easy,none,no
ART005526,2023-03-19,Thailand,"Student leaders in Thailand denounce a 'civilian coup' against campus unions after permit changes, while government allies dismiss the phrase as campaign theater [142]",law,other,,0,hard,metaphorical_language,yes
ART005527,2023-03-20,Guinea,"Teachers in Conakry suspend a strike while negotiations continue over hospital staffing, after a late-night meeting with ministers [266]",society,other,,0,easy,none,no
ART005528,2023-03-20,Guinea,"Diplomats say Guinea wants a broader regional deal on border trade rules, amid new talks on migration and trade [724]",international,other,,0,easy,none,no
ART005529,2023-03-20,Guinea,"Guinea signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links [142]",international,other,,0,easy,none,no
ART005530,2023-03-20,Mali,"Mali's parliament opens a new session focused on municipal finance rules, while labor unions press for wage talks [520]",politics,other,,0,easy,none,no
ART005531,2023-03-20,Mali,"Business leaders in Bamako warn that port delays are raising costs for importers, with traders expecting a stable harvest season [193]",economy,other,,0,easy,none,no
ART005532,2023-03-20,Mali,"Alliance for Sovereignty lawmakers propose routine updates to court budgeting and case management, after donor agencies offered technical assistance [821]",law,other,,0,hard,institutional_reform_noise,yes
ART005533,2023-03-20,Tunisia,"Tunisia's parliament opens a new session focused on teacher hiring, after talks with coalition deputies [921]",politics,other,,0,easy,none,no
ART005534,2023-03-20,Tunisia,"Administrative Court reviews technical amendments to election administration rules in Tunis, as reformers argue that efficiency is being mistaken for politicization [127]",law,other,,0,hard,institutional_reform_noise,yes
ART005535,2023-03-20,Tunisia,"Teachers in Tunis suspend a strike while negotiations continue over urban transport strikes, as unions threaten further action [136]",society,other,,0,easy,none,no
ART005536,2023-03-20,Bolivia,"Bolivia signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links [989]",international,other,,0,easy,none,no
ART005537,2023-03-20,Bolivia,"General Marco Villarroel denies coup rumors after an overnight deployment near La Paz, while opposition parties demand more transparency [375]",security,other,,0,hard,denial_or_rumor,yes
